"age_days","L","M","S","sex"
1262,1,99.5268,0.03962,"m"
1263,1,99.5467,0.03962,"m"
1264,1,99.5666,0.03963,"m"
1265,1,99.5865,0.03963,"m"
1266,1,99.6064,0.03964,"m"
1267,1,99.6262,0.03964,"m"
1268,1,99.6461,0.03965,"m"
1269,1,99.666,0.03966,"m"
1270,1,99.6858,0.03966,"m"
1271,1,99.7056,0.03967,"m"
1272,1,99.7254,0.03967,"m"
1273,1,99.7452,0.03968,"m"
1274,1,99.765,0.03968,"m"
1275,1,99.7848,0.03969,"m"
1276,1,99.8046,0.03969,"m"
1277,1,99.8244,0.0397,"m"
1278,1,99.8441,0.0397,"m"
1279,1,99.8639,0.03971,"m"
1280,1,99.8836,0.03971,"m"
1281,1,99.9034,0.03972,"m"
1282,1,99.9231,0.03972,"m"
1283,1,99.9428,0.03973,"m"
1284,1,99.9625,0.03973,"m"
1285,1,99.9822,0.03974,"m"
1286,1,100.0019,0.03975,"m"
1287,1,100.0216,0.03975,"m"
1288,1,100.0412,0.03976,"m"
1289,1,100.0609,0.03976,"m"
1290,1,100.0805,0.03977,"m"
1291,1,100.1002,0.03977,"m"
1292,1,100.1198,0.03978,"m"
1293,1,100.1394,0.03978,"m"
1294,1,100.1591,0.03979,"m"
1295,1,100.1787,0.03979,"m"
1296,1,100.1983,0.0398,"m"
1297,1,100.2178,0.0398,"m"
1298,1,100.2374,0.03981,"m"
1299,1,100.257,0.03981,"m"
1300,1,100.2765,0.03982,"m"
1301,1,100.2961,0.03982,"m"
1302,1,100.3156,0.03983,"m"
1303,1,100.3352,0.03983,"m"
1304,1,100.3547,0.03984,"m"
1305,1,100.3742,0.03984,"m"
1306,1,100.3937,0.03985,"m"
1307,1,100.4132,0.03985,"m"
1308,1,100.4327,0.03986,"m"
1309,1,100.4522,0.03986,"m"
1310,1,100.4717,0.03987,"m"
1311,1,100.4911,0.03987,"m"
1312,1,100.5106,0.03988,"m"
1313,1,100.53,0.03988,"m"
1314,1,100.5495,0.03989,"m"
1315,1,100.5689,0.0399,"m"
1316,1,100.5883,0.0399,"m"
1317,1,100.6077,0.03991,"m"
1318,1,100.6271,0.03991,"m"
1319,1,100.6465,0.03992,"m"
1320,1,100.6659,0.03992,"m"
1321,1,100.6853,0.03993,"m"
1322,1,100.7046,0.03993,"m"
